,Pickup_Point,Status,Request_Timestamp,Drop_Timestamp,Date
5343,Airport,No Cars Available,2016-07-13 18:14:44,,2016-07-13
5344,Airport,No Cars Available,2016-07-13 18:15:20,,2016-07-13
5345,Airport,No Cars Available,2016-07-13 18:16:37,,2016-07-13
5346,Airport,No Cars Available,2016-07-13 18:19:52,,2016-07-13
5347,Airport,No Cars Available,2016-07-13 18:22:10,,2016-07-13
5348,Airport,No Cars Available,2016-07-13 18:22:50,,2016-07-13
5349,Airport,No Cars Available,2016-07-13 18:22:52,,2016-07-13
5350,Airport,No Cars Available,2016-07-13 18:23:10,,2016-07-13
5351,Airport,No Cars Available,2016-07-13 18:24:42,,2016-07-13
5352,Airport,No Cars Available,2016-07-13 18:26:07,,2016-07-13
5353,Airport,No Cars Available,2016-07-13 18:26:31,,2016-07-13
5354,Airport,No Cars Available,2016-07-13 18:27:03,,2016-07-13
5355,Airport,No Cars Available,2016-07-13 18:27:30,,2016-07-13
5356,Airport,No Cars Available,2016-07-13 18:27:38,,2016-07-13
5357,Airport,No Cars Available,2016-07-13 18:27:50,,2016-07-13
5358,City,No Cars Available,2016-07-13 18:29:42,,2016-07-13
5359,Airport,No Cars Available,2016-07-13 18:29:53,,2016-07-13
5360,Airport,No Cars Available,2016-07-13 18:30:58,,2016-07-13
5361,Airport,No Cars Available,2016-07-13 18:32:31,,2016-07-13
5362,Airport,No Cars Available,2016-07-13 18:32:52,,2016-07-13
5363,Airport,No Cars Available,2016-07-13 18:33:48,,2016-07-13
5364,Airport,No Cars Available,2016-07-13 18:33:53,,2016-07-13
5365,Airport,No Cars Available,2016-07-13 18:35:14,,2016-07-13
5366,Airport,No Cars Available,2016-07-13 18:36:44,,2016-07-13
5367,Airport,No Cars Available,2016-07-13 18:38:39,,2016-07-13
5368,Airport,No Cars Available,2016-07-13 18:39:24,,2016-07-13
5369,Airport,No Cars Available,2016-07-13 18:43:05,,2016-07-13
5370,Airport,No Cars Available,2016-07-13 18:44:18,,2016-07-13
5371,Airport,No Cars Available,2016-07-13 18:44:35,,2016-07-13
5372,Airport,No Cars Available,2016-07-13 18:45:35,,2016-07-13
5373,Airport,No Cars Available,2016-07-13 18:45:35,,2016-07-13
5374,Airport,No Cars Available,2016-07-13 18:47:45,,2016-07-13
5375,Airport,No Cars Available,2016-07-13 18:48:37,,2016-07-13
5376,City,No Cars Available,2016-07-13 18:49:22,,2016-07-13
5377,Airport,No Cars Available,2016-07-13 18:49:37,,2016-07-13
5378,Airport,No Cars Available,2016-07-13 18:49:39,,2016-07-13
5379,Airport,No Cars Available,2016-07-13 18:50:47,,2016-07-13
5380,City,No Cars Available,2016-07-13 18:51:25,,2016-07-13
5381,Airport,No Cars Available,2016-07-13 18:52:47,,2016-07-13
5382,Airport,No Cars Available,2016-07-13 18:53:47,,2016-07-13
5383,Airport,No Cars Available,2016-07-13 18:54:25,,2016-07-13
5384,Airport,No Cars Available,2016-07-13 18:55:46,,2016-07-13
5385,Airport,No Cars Available,2016-07-13 18:57:10,,2016-07-13
5386,Airport,No Cars Available,2016-07-13 18:58:18,,2016-07-13
5387,Airport,No Cars Available,2016-07-13 18:58:26,,2016-07-13
5388,Airport,No Cars Available,2016-07-13 19:00:30,,2016-07-13
5389,City,No Cars Available,2016-07-13 19:00:33,,2016-07-13
5390,Airport,No Cars Available,2016-07-13 19:05:33,,2016-07-13
5391,Airport,No Cars Available,2016-07-13 19:05:47,,2016-07-13
5392,Airport,No Cars Available,2016-07-13 19:06:14,,2016-07-13
5393,Airport,No Cars Available,2016-07-13 19:07:22,,2016-07-13
5394,Airport,No Cars Available,2016-07-13 19:07:30,,2016-07-13
5395,Airport,No Cars Available,2016-07-13 19:09:37,,2016-07-13
5396,Airport,No Cars Available,2016-07-13 19:11:24,,2016-07-13
5397,Airport,No Cars Available,2016-07-13 19:12:31,,2016-07-13
5398,Airport,No Cars Available,2016-07-13 19:15:11,,2016-07-13
5399,Airport,No Cars Available,2016-07-13 19:16:09,,2016-07-13
5400,Airport,No Cars Available,2016-07-13 19:17:13,,2016-07-13
5401,Airport,No Cars Available,2016-07-13 19:21:54,,2016-07-13
5402,Airport,No Cars Available,2016-07-13 19:22:20,,2016-07-13
5403,Airport,No Cars Available,2016-07-13 19:22:42,,2016-07-13
5404,Airport,No Cars Available,2016-07-13 19:24:25,,2016-07-13
5405,Airport,No Cars Available,2016-07-13 19:24:59,,2016-07-13
5406,Airport,No Cars Available,2016-07-13 19:25:15,,2016-07-13
5407,Airport,No Cars Available,2016-07-13 19:25:45,,2016-07-13
5408,Airport,No Cars Available,2016-07-13 19:25:56,,2016-07-13
5409,Airport,No Cars Available,2016-07-13 19:31:18,,2016-07-13
5410,Airport,No Cars Available,2016-07-13 19:31:23,,2016-07-13
5411,Airport,No Cars Available,2016-07-13 19:33:06,,2016-07-13
5412,Airport,No Cars Available,2016-07-13 19:35:06,,2016-07-13
5413,Airport,No Cars Available,2016-07-13 19:35:08,,2016-07-13
5414,Airport,No Cars Available,2016-07-13 19:36:32,,2016-07-13
5415,Airport,No Cars Available,2016-07-13 19:37:11,,2016-07-13
5416,Airport,No Cars Available,2016-07-13 19:38:01,,2016-07-13
5417,Airport,No Cars Available,2016-07-13 19:40:17,,2016-07-13
5418,Airport,No Cars Available,2016-07-13 19:40:23,,2016-07-13
5419,Airport,No Cars Available,2016-07-13 19:41:10,,2016-07-13
5420,Airport,No Cars Available,2016-07-13 19:43:04,,2016-07-13
5421,Airport,No Cars Available,2016-07-13 19:43:10,,2016-07-13
5422,Airport,No Cars Available,2016-07-13 19:43:55,,2016-07-13
5423,Airport,No Cars Available,2016-07-13 19:44:06,,2016-07-13
5424,Airport,No Cars Available,2016-07-13 19:45:28,,2016-07-13
5425,Airport,No Cars Available,2016-07-13 19:45:37,,2016-07-13
5426,Airport,No Cars Available,2016-07-13 19:46:25,,2016-07-13
5427,Airport,No Cars Available,2016-07-13 19:47:39,,2016-07-13
5428,Airport,No Cars Available,2016-07-13 19:48:27,,2016-07-13
5429,Airport,No Cars Available,2016-07-13 19:49:05,,2016-07-13
5430,Airport,No Cars Available,2016-07-13 19:50:13,,2016-07-13
5431,Airport,No Cars Available,2016-07-13 19:50:19,,2016-07-13
5432,Airport,No Cars Available,2016-07-13 19:51:31,,2016-07-13
5433,Airport,No Cars Available,2016-07-13 19:51:48,,2016-07-13
5434,Airport,No Cars Available,2016-07-13 19:51:59,,2016-07-13
5435,Airport,No Cars Available,2016-07-13 19:53:41,,2016-07-13
5436,Airport,No Cars Available,2016-07-13 19:55:51,,2016-07-13
5437,Airport,No Cars Available,2016-07-13 19:58:25,,2016-07-13
5438,Airport,No Cars Available,2016-07-13 19:58:46,,2016-07-13
5439,Airport,No Cars Available,2016-07-13 19:59:20,,2016-07-13
5440,Airport,No Cars Available,2016-07-13 19:59:37,,2016-07-13
5441,Airport,No Cars Available,2016-07-13 20:01:01,,2016-07-13
5442,Airport,No Cars Available,2016-07-13 20:04:40,,2016-07-13
5443,Airport,No Cars Available,2016-07-13 20:04:44,,2016-07-13
5444,Airport,No Cars Available,2016-07-13 20:04:47,,2016-07-13
5445,Airport,No Cars Available,2016-07-13 20:05:16,,2016-07-13
5446,Airport,No Cars Available,2016-07-13 20:06:18,,2016-07-13
5447,Airport,No Cars Available,2016-07-13 20:10:18,,2016-07-13
5448,Airport,No Cars Available,2016-07-13 20:11:01,,2016-07-13
5449,Airport,No Cars Available,2016-07-13 20:11:29,,2016-07-13
5450,Airport,No Cars Available,2016-07-13 20:12:37,,2016-07-13
5451,Airport,No Cars Available,2016-07-13 20:19:40,,2016-07-13
5452,Airport,No Cars Available,2016-07-13 20:20:28,,2016-07-13
5453,Airport,No Cars Available,2016-07-13 20:22:32,,2016-07-13
5454,Airport,No Cars Available,2016-07-13 20:25:39,,2016-07-13
5455,Airport,No Cars Available,2016-07-13 20:29:44,,2016-07-13
5456,Airport,No Cars Available,2016-07-13 20:30:48,,2016-07-13
5457,Airport,No Cars Available,2016-07-13 20:31:09,,2016-07-13
5458,Airport,No Cars Available,2016-07-13 20:32:20,,2016-07-13
5459,Airport,No Cars Available,2016-07-13 20:32:47,,2016-07-13
5460,Airport,No Cars Available,2016-07-13 20:33:07,,2016-07-13
5461,Airport,No Cars Available,2016-07-13 20:35:05,,2016-07-13
5462,Airport,No Cars Available,2016-07-13 20:35:23,,2016-07-13
5463,Airport,No Cars Available,2016-07-13 20:35:36,,2016-07-13
5464,Airport,No Cars Available,2016-07-13 20:39:19,,2016-07-13
5465,Airport,No Cars Available,2016-07-13 20:40:26,,2016-07-13
5466,Airport,No Cars Available,2016-07-13 20:40:37,,2016-07-13
5467,Airport,No Cars Available,2016-07-13 20:40:53,,2016-07-13
5468,Airport,No Cars Available,2016-07-13 20:42:31,,2016-07-13
5469,Airport,No Cars Available,2016-07-13 20:43:54,,2016-07-13
5470,Airport,No Cars Available,2016-07-13 20:44:38,,2016-07-13
5471,Airport,No Cars Available,2016-07-13 20:44:50,,2016-07-13
5472,City,No Cars Available,2016-07-13 20:45:01,,2016-07-13
5473,Airport,No Cars Available,2016-07-13 20:45:56,,2016-07-13
5474,Airport,No Cars Available,2016-07-13 20:46:35,,2016-07-13
5475,Airport,No Cars Available,2016-07-13 20:48:35,,2016-07-13
5476,Airport,No Cars Available,2016-07-13 20:49:06,,2016-07-13
5477,Airport,No Cars Available,2016-07-13 20:49:24,,2016-07-13
5478,Airport,No Cars Available,2016-07-13 20:51:10,,2016-07-13
5479,Airport,No Cars Available,2016-07-13 20:51:18,,2016-07-13
5480,Airport,No Cars Available,2016-07-13 20:52:04,,2016-07-13
5481,Airport,No Cars Available,2016-07-13 20:53:15,,2016-07-13
5482,Airport,No Cars Available,2016-07-13 20:54:38,,2016-07-13
5483,Airport,No Cars Available,2016-07-13 20:56:07,,2016-07-13
5484,Airport,No Cars Available,2016-07-13 20:56:26,,2016-07-13
5485,Airport,No Cars Available,2016-07-13 20:58:17,,2016-07-13
5486,City,No Cars Available,2016-07-13 20:58:40,,2016-07-13
5487,Airport,No Cars Available,2016-07-13 21:00:00,,2016-07-13
5488,Airport,No Cars Available,2016-07-13 21:02:40,,2016-07-13
5489,Airport,No Cars Available,2016-07-13 21:03:19,,2016-07-13
5490,Airport,No Cars Available,2016-07-13 21:07:33,,2016-07-13
5491,City,No Cars Available,2016-07-13 21:09:20,,2016-07-13
5492,Airport,No Cars Available,2016-07-13 21:09:28,,2016-07-13
5493,Airport,No Cars Available,2016-07-13 21:10:59,,2016-07-13
5494,Airport,No Cars Available,2016-07-13 21:11:29,,2016-07-13
5495,Airport,No Cars Available,2016-07-13 21:13:20,,2016-07-13
5496,Airport,No Cars Available,2016-07-13 21:14:01,,2016-07-13
5497,Airport,No Cars Available,2016-07-13 21:18:49,,2016-07-13
5498,Airport,No Cars Available,2016-07-13 21:20:00,,2016-07-13
5499,City,No Cars Available,2016-07-13 21:20:59,,2016-07-13
5500,Airport,No Cars Available,2016-07-13 21:21:26,,2016-07-13
5501,Airport,No Cars Available,2016-07-13 21:22:11,,2016-07-13
5502,Airport,No Cars Available,2016-07-13 21:23:59,,2016-07-13
5503,Airport,No Cars Available,2016-07-13 21:25:46,,2016-07-13
5504,Airport,No Cars Available,2016-07-13 21:27:41,,2016-07-13
5505,Airport,No Cars Available,2016-07-13 21:27:42,,2016-07-13
5506,Airport,No Cars Available,2016-07-13 21:28:20,,2016-07-13
5507,Airport,No Cars Available,2016-07-13 21:28:29,,2016-07-13
5508,Airport,No Cars Available,2016-07-13 21:30:19,,2016-07-13
5509,Airport,No Cars Available,2016-07-13 21:33:44,,2016-07-13
5510,Airport,No Cars Available,2016-07-13 21:34:46,,2016-07-13
5511,Airport,No Cars Available,2016-07-13 21:34:47,,2016-07-13
5512,Airport,No Cars Available,2016-07-13 21:36:01,,2016-07-13
5513,Airport,No Cars Available,2016-07-13 21:36:25,,2016-07-13
5514,City,No Cars Available,2016-07-13 21:37:00,,2016-07-13
5515,Airport,No Cars Available,2016-07-13 21:37:17,,2016-07-13
5516,Airport,No Cars Available,2016-07-13 21:38:06,,2016-07-13
5517,Airport,No Cars Available,2016-07-13 21:38:48,,2016-07-13
5518,Airport,No Cars Available,2016-07-13 21:43:47,,2016-07-13
5519,Airport,No Cars Available,2016-07-13 21:45:06,,2016-07-13
5520,Airport,No Cars Available,2016-07-13 21:47:25,,2016-07-13
5521,Airport,No Cars Available,2016-07-13 21:47:58,,2016-07-13
5522,Airport,No Cars Available,2016-07-13 21:48:20,,2016-07-13
5523,Airport,No Cars Available,2016-07-13 21:48:57,,2016-07-13
5524,Airport,No Cars Available,2016-07-13 21:49:18,,2016-07-13
5525,Airport,No Cars Available,2016-07-13 21:51:47,,2016-07-13
5526,Airport,No Cars Available,2016-07-13 21:51:55,,2016-07-13
5527,Airport,No Cars Available,2016-07-13 21:52:24,,2016-07-13
5528,Airport,No Cars Available,2016-07-13 21:53:07,,2016-07-13
5529,Airport,No Cars Available,2016-07-13 21:53:34,,2016-07-13
5530,Airport,No Cars Available,2016-07-13 21:53:48,,2016-07-13
5531,Airport,No Cars Available,2016-07-13 21:54:13,,2016-07-13
5532,Airport,No Cars Available,2016-07-13 21:56:38,,2016-07-13
5533,Airport,No Cars Available,2016-07-13 21:57:08,,2016-07-13
5534,Airport,No Cars Available,2016-07-13 21:57:45,,2016-07-13
5535,Airport,No Cars Available,2016-07-13 21:58:16,,2016-07-13
5536,Airport,No Cars Available,2016-07-13 21:59:13,,2016-07-13
5537,Airport,No Cars Available,2016-07-13 21:59:30,,2016-07-13
5538,Airport,No Cars Available,2016-07-13 22:01:49,,2016-07-13
5539,Airport,No Cars Available,2016-07-13 22:03:00,,2016-07-13
5540,Airport,No Cars Available,2016-07-13 22:03:45,,2016-07-13
5541,Airport,No Cars Available,2016-07-13 22:05:11,,2016-07-13
5542,Airport,No Cars Available,2016-07-13 22:05:37,,2016-07-13
5543,Airport,No Cars Available,2016-07-13 22:05:57,,2016-07-13
5544,Airport,No Cars Available,2016-07-13 22:09:27,,2016-07-13
5545,Airport,No Cars Available,2016-07-13 22:09:31,,2016-07-13
5546,Airport,No Cars Available,2016-07-13 22:11:11,,2016-07-13
5547,Airport,No Cars Available,2016-07-13 22:12:01,,2016-07-13
5548,Airport,No Cars Available,2016-07-13 22:12:13,,2016-07-13
5549,City,No Cars Available,2016-07-13 22:12:25,,2016-07-13
5550,Airport,No Cars Available,2016-07-13 22:12:35,,2016-07-13
5551,City,No Cars Available,2016-07-13 22:14:33,,2016-07-13
5552,Airport,No Cars Available,2016-07-13 22:14:56,,2016-07-13
5553,City,No Cars Available,2016-07-13 22:18:14,,2016-07-13
5554,City,No Cars Available,2016-07-13 22:18:36,,2016-07-13
5555,Airport,No Cars Available,2016-07-13 22:21:30,,2016-07-13
5556,City,No Cars Available,2016-07-13 22:22:57,,2016-07-13
5557,City,No Cars Available,2016-07-13 22:23:03,,2016-07-13
5558,Airport,No Cars Available,2016-07-13 22:23:25,,2016-07-13
5559,Airport,No Cars Available,2016-07-13 22:23:26,,2016-07-13
5560,Airport,No Cars Available,2016-07-13 22:27:01,,2016-07-13
5561,City,No Cars Available,2016-07-13 22:28:10,,2016-07-13
5562,Airport,No Cars Available,2016-07-13 22:28:45,,2016-07-13
5563,City,No Cars Available,2016-07-13 22:30:11,,2016-07-13
5564,City,No Cars Available,2016-07-13 22:30:44,,2016-07-13
5565,Airport,No Cars Available,2016-07-13 22:36:50,,2016-07-13
5566,City,No Cars Available,2016-07-13 22:37:24,,2016-07-13
5567,City,No Cars Available,2016-07-13 22:40:37,,2016-07-13
5568,Airport,No Cars Available,2016-07-13 22:46:01,,2016-07-13
5569,Airport,No Cars Available,2016-07-13 22:46:03,,2016-07-13
5570,City,No Cars Available,2016-07-13 22:47:26,,2016-07-13
5571,City,No Cars Available,2016-07-13 22:50:57,,2016-07-13
5572,Airport,No Cars Available,2016-07-13 22:55:25,,2016-07-13
5573,City,No Cars Available,2016-07-13 22:57:16,,2016-07-13
5574,Airport,No Cars Available,2016-07-13 22:59:34,,2016-07-13
5575,City,No Cars Available,2016-07-13 22:59:42,,2016-07-13
5576,City,No Cars Available,2016-07-13 23:00:38,,2016-07-13
5577,City,No Cars Available,2016-07-13 23:04:37,,2016-07-13
5578,City,No Cars Available,2016-07-13 23:07:56,,2016-07-13
5579,City,No Cars Available,2016-07-13 23:16:12,,2016-07-13
5580,Airport,No Cars Available,2016-07-13 23:17:02,,2016-07-13
5581,Airport,No Cars Available,2016-07-13 23:17:29,,2016-07-13
5582,City,No Cars Available,2016-07-13 23:23:36,,2016-07-13
5583,City,No Cars Available,2016-07-13 23:36:17,,2016-07-13
5584,Airport,No Cars Available,2016-07-13 23:39:08,,2016-07-13
5585,City,No Cars Available,2016-07-13 23:39:52,,2016-07-13
5586,City,No Cars Available,2016-07-13 23:45:17,,2016-07-13
5587,City,No Cars Available,2016-07-13 23:47:49,,2016-07-13
5588,City,No Cars Available,2016-07-13 23:50:18,,2016-07-13
5589,Airport,No Cars Available,2016-07-13 23:50:50,,2016-07-13
5590,City,No Cars Available,2016-07-13 23:52:32,,2016-07-13
5591,City,No Cars Available,2016-07-13 23:53:32,,2016-07-13
5592,City,No Cars Available,2016-07-13 23:56:55,,2016-07-13
5593,City,No Cars Available,2016-07-13 23:59:02,,2016-07-13
5594,City,No Cars Available,2016-07-14 00:09:03,,2016-07-14
5595,City,No Cars Available,2016-07-14 00:14:26,,2016-07-14
5596,City,No Cars Available,2016-07-14 00:15:43,,2016-07-14
5597,Airport,No Cars Available,2016-07-14 00:25:33,,2016-07-14
5598,City,No Cars Available,2016-07-14 00:29:50,,2016-07-14
5599,Airport,No Cars Available,2016-07-14 00:31:24,,2016-07-14
5600,Airport,No Cars Available,2016-07-14 00:31:57,,2016-07-14
5601,Airport,No Cars Available,2016-07-14 00:34:22,,2016-07-14
5602,Airport,No Cars Available,2016-07-14 00:39:13,,2016-07-14
5603,Airport,No Cars Available,2016-07-14 00:51:37,,2016-07-14
5604,City,No Cars Available,2016-07-14 00:57:03,,2016-07-14
5605,City,No Cars Available,2016-07-14 01:00:53,,2016-07-14
5606,Airport,No Cars Available,2016-07-14 01:03:27,,2016-07-14
5607,City,No Cars Available,2016-07-14 01:10:22,,2016-07-14
5608,Airport,No Cars Available,2016-07-14 01:15:26,,2016-07-14
5609,City,No Cars Available,2016-07-14 01:16:34,,2016-07-14
5610,City,No Cars Available,2016-07-14 01:22:56,,2016-07-14
5611,City,No Cars Available,2016-07-14 01:23:08,,2016-07-14
5612,City,No Cars Available,2016-07-14 01:25:25,,2016-07-14
5613,Airport,No Cars Available,2016-07-14 01:27:38,,2016-07-14
5614,City,No Cars Available,2016-07-14 01:29:49,,2016-07-14
5615,City,No Cars Available,2016-07-14 01:33:55,,2016-07-14
5616,City,No Cars Available,2016-07-14 01:35:55,,2016-07-14
5617,City,No Cars Available,2016-07-14 01:36:26,,2016-07-14
5618,Airport,No Cars Available,2016-07-14 01:42:36,,2016-07-14
5619,City,No Cars Available,2016-07-14 01:48:00,,2016-07-14
5620,Airport,No Cars Available,2016-07-14 01:59:16,,2016-07-14
5621,City,No Cars Available,2016-07-14 02:00:05,,2016-07-14
5622,City,No Cars Available,2016-07-14 02:02:39,,2016-07-14
5623,City,No Cars Available,2016-07-14 02:03:03,,2016-07-14
5624,City,No Cars Available,2016-07-14 02:03:04,,2016-07-14
5625,City,No Cars Available,2016-07-14 02:04:37,,2016-07-14
5626,Airport,No Cars Available,2016-07-14 02:16:28,,2016-07-14
5627,City,No Cars Available,2016-07-14 02:18:01,,2016-07-14
5628,Airport,No Cars Available,2016-07-14 02:29:31,,2016-07-14
5629,City,No Cars Available,2016-07-14 02:35:50,,2016-07-14
5630,City,No Cars Available,2016-07-14 02:46:05,,2016-07-14
5631,City,No Cars Available,2016-07-14 02:52:38,,2016-07-14
5632,City,No Cars Available,2016-07-14 02:53:34,,2016-07-14
5633,Airport,No Cars Available,2016-07-14 02:55:11,,2016-07-14
5634,Airport,No Cars Available,2016-07-14 03:10:03,,2016-07-14
5635,City,No Cars Available,2016-07-14 03:13:22,,2016-07-14
5636,City,No Cars Available,2016-07-14 03:22:45,,2016-07-14
5637,Airport,No Cars Available,2016-07-14 03:30:27,,2016-07-14
5638,City,No Cars Available,2016-07-14 03:31:37,,2016-07-14
5639,Airport,No Cars Available,2016-07-14 03:38:21,,2016-07-14
5640,Airport,No Cars Available,2016-07-14 03:38:51,,2016-07-14
5641,Airport,No Cars Available,2016-07-14 03:39:43,,2016-07-14
5642,City,No Cars Available,2016-07-14 03:45:15,,2016-07-14
5643,City,No Cars Available,2016-07-14 03:51:51,,2016-07-14
5644,Airport,No Cars Available,2016-07-14 03:58:07,,2016-07-14
5645,City,No Cars Available,2016-07-14 04:00:13,,2016-07-14
5646,City,No Cars Available,2016-07-14 04:02:26,,2016-07-14
5647,Airport,No Cars Available,2016-07-14 04:03:52,,2016-07-14
5648,City,No Cars Available,2016-07-14 04:06:34,,2016-07-14
5649,City,No Cars Available,2016-07-14 04:11:42,,2016-07-14
5650,Airport,No Cars Available,2016-07-14 04:13:48,,2016-07-14
5651,City,No Cars Available,2016-07-14 04:27:49,,2016-07-14
5652,City,No Cars Available,2016-07-14 04:38:53,,2016-07-14
5653,City,No Cars Available,2016-07-14 04:41:23,,2016-07-14
5654,City,No Cars Available,2016-07-14 04:41:36,,2016-07-14
5655,City,No Cars Available,2016-07-14 04:46:22,,2016-07-14
5656,City,No Cars Available,2016-07-14 04:46:47,,2016-07-14
5657,City,No Cars Available,2016-07-14 04:48:44,,2016-07-14
5658,Airport,No Cars Available,2016-07-14 04:49:00,,2016-07-14
5659,City,No Cars Available,2016-07-14 04:49:41,,2016-07-14
5660,City,No Cars Available,2016-07-14 04:50:32,,2016-07-14
5661,City,No Cars Available,2016-07-14 04:55:34,,2016-07-14
